id,sus_id,country_id,country_other,station_name,short_sample_code,sample_code,provider_code,national_code,code_ec_wise,code_ec_other,code_other,specific_locations,longitude_decimal,latitude_decimal,dpc_id,altitude,dpr_id,dpr_other,ds_passive_sampling_stretch,ds_stretch_start_and_end,ds_longitude_start_point_decimal,ds_latitude_start_point_decimal,ds_longitude_end_point_decimal,ds_latitude_end_point_decimal,ds_dpc_id,ds_altitude,ds_dpr_id,ds_dpr_other,matrix_id,matrix_other,type_sampling_id,type_sampling_other,passive_sampler_id,passive_sampler_other,sampler_type_id,sampler_type_other,sampler_mass,sampler_surface_area,date_sampling_start_day,date_sampling_start_month,date_sampling_start_year,exposure_time_days,exposure_time_hours,date_of_analysis,time_of_analysis,name,basin_name_id,basin_name_other,dts_id,dts_other,dtm_id,dtm_other,dic_id,concentration_value,unit,title_of_project,ph,temperature,spm_conc,salinity,doc,hardness,o2_1,o2_2,bod5,h2s,p_po4,n_no2,tss,p_total,n_no3,n_total,remark_1,remark_2,am_id,org_id,orig_compound,orig_cas_no,p_determinand_id,p_a_exposure_time,p_a_cruise_dates,p_a_river_km,p_a_sampler_sheets_disks_nr,p_a_sample_code
3028,8970,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",4,"",1,,20.5182,594,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,1,3.875,ng/sampler,,,,,,,,,,,,,,,,,,"",,2940,1,"p,p'DDT",50-29-3,"",27,27.6.-24.7.,"","",16-4269
3029,10703,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",4,"",1,,20.5182,594,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,1,0.7075,ng/sampler,,,,,,,,,,,,,,,,,,"",,2941,1,PeCB,608-93-5,"",27,27.6.-24.7.,"","",16-4269
3030,9128,YY,,,,,,,,,,,,,,,0,,Stretch 1,Odessa-Odessa,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,17,5,2016,6,"",0000-00-00,00:00:00,,0,,,,,,1,11.7,pg/sampler,,,,,,,,,,,,,,,,,,"",,3030,1,BDE 28,41318-75-6,"",4.2,17.5.-22.5.,"","",16-3161
3031,9638,YY,,,,,,,,,,,,,,,0,,Stretch 1,Odessa-Odessa,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,17,5,2016,6,"",0000-00-00,00:00:00,,0,,,,,,1,130,pg/sampler,,,,,,,,,,,,,,,,,,"",,3031,1,BDE 47,5436-43-1,"",4.2,17.5.-22.5.,"","",16-3161
3032,1012,YY,,,,,,,,,,,,,,,0,,Stretch 1,Odessa-Odessa,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,17,5,2016,6,"",0000-00-00,00:00:00,,0,,,,,,1,8.31,pg/sampler,,,,,,,,,,,,,,,,,,"",,3032,1,BDE 66,189084-61-5,"",4.2,17.5.-22.5.,"","",16-3161
3033,7365,YY,,,,,,,,,,,,,,,0,,Stretch 1,Odessa-Odessa,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,17,5,2016,6,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3035,1,BDE 85,182346-21-0,"",4.2,17.5.-22.5.,"","",16-3161
3034,4728,YY,,,,,,,,,,,,,,,0,,Stretch 1,Odessa-Odessa,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,17,5,2016,6,"",0000-00-00,00:00:00,,0,,,,,,1,77.8,pg/sampler,,,,,,,,,,,,,,,,,,"",,3034,1,BDE 99,60348-60-9,"",4.2,17.5.-22.5.,"","",16-3161
3035,1129,YY,,,,,,,,,,,,,,,0,,Stretch 1,Odessa-Odessa,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,17,5,2016,6,"",0000-00-00,00:00:00,,0,,,,,,1,13.6,pg/sampler,,,,,,,,,,,,,,,,,,"",,3033,1,BDE 100,189084-64-8,"",4.2,17.5.-22.5.,"","",16-3161
3036,8955,YY,,,,,,,,,,,,,,,0,,Stretch 1,Odessa-Odessa,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,17,5,2016,6,"",0000-00-00,00:00:00,,0,,,,,,1,14.9,pg/sampler,,,,,,,,,,,,,,,,,,"",,3037,1,BDE 153,68631-49-2,"",4.2,17.5.-22.5.,"","",16-3161
3037,1476,YY,,,,,,,,,,,,,,,0,,Stretch 1,Odessa-Odessa,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,17,5,2016,6,"",0000-00-00,00:00:00,,0,,,,,,1,6.99,pg/sampler,,,,,,,,,,,,,,,,,,"",,3036,1,BDE 154,207122-15-4,"",4.2,17.5.-22.5.,"","",16-3161
3038,9517,YY,,,,,,,,,,,,,,,0,,Stretch 1,Odessa-Odessa,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,17,5,2016,6,"",0000-00-00,00:00:00,,0,,,,,,1,57.1,pg/sampler,,,,,,,,,,,,,,,,,,"",,3038,1,BDE 183,207122-16-5,"",4.2,17.5.-22.5.,"","",16-3161
3039,1618,YY,,,,,,,,,,,,,,,0,,Stretch 1,Odessa-Odessa,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,17,5,2016,6,"",0000-00-00,00:00:00,,0,,,,,,1,1110,pg/sampler,,,,,,,,,,,,,,,,,,"",,3039,1,BDE 209,1163-19-5,"",4.2,17.5.-22.5.,"","",16-3161
3040,9128,YY,,,,,,,,,,,,,,,0,,Stretch 2,Odessa-Batumi,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,23,5,2016,5,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3030,1,BDE 28,41318-75-6,"",4.3,23.5.-27.5.,"","",16-3162
3041,9638,YY,,,,,,,,,,,,,,,0,,Stretch 2,Odessa-Batumi,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,23,5,2016,5,"",0000-00-00,00:00:00,,0,,,,,,1,88.2,pg/sampler,,,,,,,,,,,,,,,,,,"",,3031,1,BDE 47,5436-43-1,"",4.3,23.5.-27.5.,"","",16-3162
3042,1012,YY,,,,,,,,,,,,,,,0,,Stretch 2,Odessa-Batumi,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,23,5,2016,5,"",0000-00-00,00:00:00,,0,,,,,,1,7.33,pg/sampler,,,,,,,,,,,,,,,,,,"",,3032,1,BDE 66,189084-61-5,"",4.3,23.5.-27.5.,"","",16-3162
3043,7365,YY,,,,,,,,,,,,,,,0,,Stretch 2,Odessa-Batumi,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,23,5,2016,5,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3035,1,BDE 85,182346-21-0,"",4.3,23.5.-27.5.,"","",16-3162
3044,4728,YY,,,,,,,,,,,,,,,0,,Stretch 2,Odessa-Batumi,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,23,5,2016,5,"",0000-00-00,00:00:00,,0,,,,,,1,56.2,pg/sampler,,,,,,,,,,,,,,,,,,"",,3034,1,BDE 99,60348-60-9,"",4.3,23.5.-27.5.,"","",16-3162
3045,1129,YY,,,,,,,,,,,,,,,0,,Stretch 2,Odessa-Batumi,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,23,5,2016,5,"",0000-00-00,00:00:00,,0,,,,,,1,13.1,pg/sampler,,,,,,,,,,,,,,,,,,"",,3033,1,BDE 100,189084-64-8,"",4.3,23.5.-27.5.,"","",16-3162
3046,8955,YY,,,,,,,,,,,,,,,0,,Stretch 2,Odessa-Batumi,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,23,5,2016,5,"",0000-00-00,00:00:00,,0,,,,,,1,7.85,pg/sampler,,,,,,,,,,,,,,,,,,"",,3037,1,BDE 153,68631-49-2,"",4.3,23.5.-27.5.,"","",16-3162
3047,1476,YY,,,,,,,,,,,,,,,0,,Stretch 2,Odessa-Batumi,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,23,5,2016,5,"",0000-00-00,00:00:00,,0,,,,,,1,4.67,pg/sampler,,,,,,,,,,,,,,,,,,"",,3036,1,BDE 154,207122-15-4,"",4.3,23.5.-27.5.,"","",16-3162
3048,9517,YY,,,,,,,,,,,,,,,0,,Stretch 2,Odessa-Batumi,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,23,5,2016,5,"",0000-00-00,00:00:00,,0,,,,,,1,26.2,pg/sampler,,,,,,,,,,,,,,,,,,"",,3038,1,BDE 183,207122-16-5,"",4.3,23.5.-27.5.,"","",16-3162
3049,1618,YY,,,,,,,,,,,,,,,0,,Stretch 2,Odessa-Batumi,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,23,5,2016,5,"",0000-00-00,00:00:00,,0,,,,,,1,317,pg/sampler,,,,,,,,,,,,,,,,,,"",,3039,1,BDE 209,1163-19-5,"",4.3,23.5.-27.5.,"","",16-3162
3050,9128,YY,,,,,,,,,,,,,,,0,,Stretch 3,Batumi-Batumi,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,28,5,2016,4,"",0000-00-00,00:00:00,,0,,,,,,1,10.2,pg/sampler,,,,,,,,,,,,,,,,,,"",,3030,1,BDE 28,41318-75-6,"",3.2,28.5.-31.5.,"","",16-3163
3051,9638,YY,,,,,,,,,,,,,,,0,,Stretch 3,Batumi-Batumi,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,28,5,2016,4,"",0000-00-00,00:00:00,,0,,,,,,1,41.9,pg/sampler,,,,,,,,,,,,,,,,,,"",,3031,1,BDE 47,5436-43-1,"",3.2,28.5.-31.5.,"","",16-3163
3052,1012,YY,,,,,,,,,,,,,,,0,,Stretch 3,Batumi-Batumi,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,28,5,2016,4,"",0000-00-00,00:00:00,,0,,,,,,1,5.88,pg/sampler,,,,,,,,,,,,,,,,,,"",,3032,1,BDE 66,189084-61-5,"",3.2,28.5.-31.5.,"","",16-3163
3053,7365,YY,,,,,,,,,,,,,,,0,,Stretch 3,Batumi-Batumi,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,28,5,2016,4,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3035,1,BDE 85,182346-21-0,"",3.2,28.5.-31.5.,"","",16-3163
3054,4728,YY,,,,,,,,,,,,,,,0,,Stretch 3,Batumi-Batumi,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,28,5,2016,4,"",0000-00-00,00:00:00,,0,,,,,,1,25.7,pg/sampler,,,,,,,,,,,,,,,,,,"",,3034,1,BDE 99,60348-60-9,"",3.2,28.5.-31.5.,"","",16-3163
3055,1129,YY,,,,,,,,,,,,,,,0,,Stretch 3,Batumi-Batumi,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,28,5,2016,4,"",0000-00-00,00:00:00,,0,,,,,,1,5.38,pg/sampler,,,,,,,,,,,,,,,,,,"",,3033,1,BDE 100,189084-64-8,"",3.2,28.5.-31.5.,"","",16-3163
3056,8955,YY,,,,,,,,,,,,,,,0,,Stretch 3,Batumi-Batumi,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,28,5,2016,4,"",0000-00-00,00:00:00,,0,,,,,,1,4.04,pg/sampler,,,,,,,,,,,,,,,,,,"",,3037,1,BDE 153,68631-49-2,"",3.2,28.5.-31.5.,"","",16-3163
3057,1476,YY,,,,,,,,,,,,,,,0,,Stretch 3,Batumi-Batumi,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,28,5,2016,4,"",0000-00-00,00:00:00,,0,,,,,,1,2.71,pg/sampler,,,,,,,,,,,,,,,,,,"",,3036,1,BDE 154,207122-15-4,"",3.2,28.5.-31.5.,"","",16-3163
3058,9517,YY,,,,,,,,,,,,,,,0,,Stretch 3,Batumi-Batumi,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,28,5,2016,4,"",0000-00-00,00:00:00,,0,,,,,,1,9.14,pg/sampler,,,,,,,,,,,,,,,,,,"",,3038,1,BDE 183,207122-16-5,"",3.2,28.5.-31.5.,"","",16-3163
3059,1618,YY,,,,,,,,,,,,,,,0,,Stretch 3,Batumi-Batumi,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,28,5,2016,4,"",0000-00-00,00:00:00,,0,,,,,,1,293,pg/sampler,,,,,,,,,,,,,,,,,,"",,3039,1,BDE 209,1163-19-5,"",3.2,28.5.-31.5.,"","",16-3163
3060,9128,YY,,,,,,,,,,,,,,,0,,Stretch 4,Batumi-Constanta,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,31,5,2016,6,"",0000-00-00,00:00:00,,0,,,,,,1,9.12,pg/sampler,,,,,,,,,,,,,,,,,,"",,3030,1,BDE 28,41318-75-6,"",4.2,31.5.-5.6.,"","",16-3164
3061,9638,YY,,,,,,,,,,,,,,,0,,Stretch 4,Batumi-Constanta,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,31,5,2016,6,"",0000-00-00,00:00:00,,0,,,,,,1,22.5,pg/sampler,,,,,,,,,,,,,,,,,,"",,3031,1,BDE 47,5436-43-1,"",4.2,31.5.-5.6.,"","",16-3164
3062,1012,YY,,,,,,,,,,,,,,,0,,Stretch 4,Batumi-Constanta,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,31,5,2016,6,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3032,1,BDE 66,189084-61-5,"",4.2,31.5.-5.6.,"","",16-3164
3063,7365,YY,,,,,,,,,,,,,,,0,,Stretch 4,Batumi-Constanta,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,31,5,2016,6,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3035,1,BDE 85,182346-21-0,"",4.2,31.5.-5.6.,"","",16-3164
3064,4728,YY,,,,,,,,,,,,,,,0,,Stretch 4,Batumi-Constanta,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,31,5,2016,6,"",0000-00-00,00:00:00,,0,,,,,,1,16.2,pg/sampler,,,,,,,,,,,,,,,,,,"",,3034,1,BDE 99,60348-60-9,"",4.2,31.5.-5.6.,"","",16-3164
3065,1129,YY,,,,,,,,,,,,,,,0,,Stretch 4,Batumi-Constanta,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,31,5,2016,6,"",0000-00-00,00:00:00,,0,,,,,,1,4.64,pg/sampler,,,,,,,,,,,,,,,,,,"",,3033,1,BDE 100,189084-64-8,"",4.2,31.5.-5.6.,"","",16-3164
3066,8955,YY,,,,,,,,,,,,,,,0,,Stretch 4,Batumi-Constanta,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,31,5,2016,6,"",0000-00-00,00:00:00,,0,,,,,,1,3.64,pg/sampler,,,,,,,,,,,,,,,,,,"",,3037,1,BDE 153,68631-49-2,"",4.2,31.5.-5.6.,"","",16-3164
3067,1476,YY,,,,,,,,,,,,,,,0,,Stretch 4,Batumi-Constanta,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,31,5,2016,6,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3036,1,BDE 154,207122-15-4,"",4.2,31.5.-5.6.,"","",16-3164
3068,9517,YY,,,,,,,,,,,,,,,0,,Stretch 4,Batumi-Constanta,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,31,5,2016,6,"",0000-00-00,00:00:00,,0,,,,,,1,11.9,pg/sampler,,,,,,,,,,,,,,,,,,"",,3038,1,BDE 183,207122-16-5,"",4.2,31.5.-5.6.,"","",16-3164
3069,1618,YY,,,,,,,,,,,,,,,0,,Stretch 4,Batumi-Constanta,,,,,0,,0,,5,"",0,"",3,"",1,,35,588,31,5,2016,6,"",0000-00-00,00:00:00,,0,,,,,,1,217,pg/sampler,,,,,,,,,,,,,,,,,,"",,3039,1,BDE 209,1163-19-5,"",4.2,31.5.-5.6.,"","",16-3164
3070,9128,YY,,,,,,,,,,,,,,,0,,Fab blank,fabrication blank,,,,,0,,0,,5,"",0,"",3,"",3,,35,588,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3030,1,BDE 28,41318-75-6,"",-,-,"","",16-3166
3071,9638,YY,,,,,,,,,,,,,,,0,,Fab blank,fabrication blank,,,,,0,,0,,5,"",0,"",3,"",3,,35,588,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,1,2.27,pg/sampler,,,,,,,,,,,,,,,,,,"",,3031,1,BDE 47,5436-43-1,"",-,-,"","",16-3166
3072,1012,YY,,,,,,,,,,,,,,,0,,Fab blank,fabrication blank,,,,,0,,0,,5,"",0,"",3,"",3,,35,588,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,1,0.998,pg/sampler,,,,,,,,,,,,,,,,,,"",,3032,1,BDE 66,189084-61-5,"",-,-,"","",16-3166
3073,7365,YY,,,,,,,,,,,,,,,0,,Fab blank,fabrication blank,,,,,0,,0,,5,"",0,"",3,"",3,,35,588,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3035,1,BDE 85,182346-21-0,"",-,-,"","",16-3166
3074,4728,YY,,,,,,,,,,,,,,,0,,Fab blank,fabrication blank,,,,,0,,0,,5,"",0,"",3,"",3,,35,588,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,1,2.12,pg/sampler,,,,,,,,,,,,,,,,,,"",,3034,1,BDE 99,60348-60-9,"",-,-,"","",16-3166
3075,1129,YY,,,,,,,,,,,,,,,0,,Fab blank,fabrication blank,,,,,0,,0,,5,"",0,"",3,"",3,,35,588,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3033,1,BDE 100,189084-64-8,"",-,-,"","",16-3166
3076,8955,YY,,,,,,,,,,,,,,,0,,Fab blank,fabrication blank,,,,,0,,0,,5,"",0,"",3,"",3,,35,588,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3037,1,BDE 153,68631-49-2,"",-,-,"","",16-3166
3077,1476,YY,,,,,,,,,,,,,,,0,,Fab blank,fabrication blank,,,,,0,,0,,5,"",0,"",3,"",3,,35,588,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3036,1,BDE 154,207122-15-4,"",-,-,"","",16-3166
3078,9517,YY,,,,,,,,,,,,,,,0,,Fab blank,fabrication blank,,,,,0,,0,,5,"",0,"",3,"",3,,35,588,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3038,1,BDE 183,207122-16-5,"",-,-,"","",16-3166
3079,1618,YY,,,,,,,,,,,,,,,0,,Fab blank,fabrication blank,,,,,0,,0,,5,"",0,"",3,"",3,,35,588,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,1,93.2,pg/sampler,,,,,,,,,,,,,,,,,,"",,3039,1,BDE 209,1163-19-5,"",-,-,"","",16-3166
3080,9128,YY,,,,,,,,,,,,,,,0,,FB 1  to 4,Field blank ship,,,,,0,,0,,5,"",0,"",3,"",2,,35,588,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3030,1,BDE 28,41318-75-6,"",-,-,"","","16-3168, 16-3170"
3081,9638,YY,,,,,,,,,,,,,,,0,,FB 1  to 4,Field blank ship,,,,,0,,0,,5,"",0,"",3,"",2,,35,588,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,1,2.58,pg/sampler,,,,,,,,,,,,,,,,,,"",,3031,1,BDE 47,5436-43-1,"",-,-,"","","16-3168, 16-3170"
3082,1012,YY,,,,,,,,,,,,,,,0,,FB 1  to 4,Field blank ship,,,,,0,,0,,5,"",0,"",3,"",2,,35,588,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3032,1,BDE 66,189084-61-5,"",-,-,"","","16-3168, 16-3170"
3083,7365,YY,,,,,,,,,,,,,,,0,,FB 1  to 4,Field blank ship,,,,,0,,0,,5,"",0,"",3,"",2,,35,588,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3035,1,BDE 85,182346-21-0,"",-,-,"","","16-3168, 16-3170"
3084,4728,YY,,,,,,,,,,,,,,,0,,FB 1  to 4,Field blank ship,,,,,0,,0,,5,"",0,"",3,"",2,,35,588,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,1,2.96,pg/sampler,,,,,,,,,,,,,,,,,,"",,3034,1,BDE 99,60348-60-9,"",-,-,"","","16-3168, 16-3170"
3085,1129,YY,,,,,,,,,,,,,,,0,,FB 1  to 4,Field blank ship,,,,,0,,0,,5,"",0,"",3,"",2,,35,588,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3033,1,BDE 100,189084-64-8,"",-,-,"","","16-3168, 16-3170"
3086,8955,YY,,,,,,,,,,,,,,,0,,FB 1  to 4,Field blank ship,,,,,0,,0,,5,"",0,"",3,"",2,,35,588,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3037,1,BDE 153,68631-49-2,"",-,-,"","","16-3168, 16-3170"
3087,1476,YY,,,,,,,,,,,,,,,0,,FB 1  to 4,Field blank ship,,,,,0,,0,,5,"",0,"",3,"",2,,35,588,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3036,1,BDE 154,207122-15-4,"",-,-,"","","16-3168, 16-3170"
3088,9517,YY,,,,,,,,,,,,,,,0,,FB 1  to 4,Field blank ship,,,,,0,,0,,5,"",0,"",3,"",2,,35,588,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3038,1,BDE 183,207122-16-5,"",-,-,"","","16-3168, 16-3170"
3089,1618,YY,,,,,,,,,,,,,,,0,,FB 1  to 4,Field blank ship,,,,,0,,0,,5,"",0,"",3,"",2,,35,588,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,1,86,pg/sampler,,,,,,,,,,,,,,,,,,"",,3039,1,BDE 209,1163-19-5,"",-,-,"","","16-3168, 16-3170"
3090,9128,YY,,,,,,,,,,,,,,,0,,FB Ukraine SR,Field blank Ukraine,,,,,0,,0,,5,"",0,"",4,"",2,,20.5081,594,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3030,1,BDE 28,41318-75-6,"",0,0,"","",16-4267
3091,9638,YY,,,,,,,,,,,,,,,0,,FB Ukraine SR,Field blank Ukraine,,,,,0,,0,,5,"",0,"",4,"",2,,20.5081,594,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,1,10.8,pg/sampler,,,,,,,,,,,,,,,,,,"",,3031,1,BDE 47,5436-43-1,"",0,0,"","",16-4267
3092,1012,YY,,,,,,,,,,,,,,,0,,FB Ukraine SR,Field blank Ukraine,,,,,0,,0,,5,"",0,"",4,"",2,,20.5081,594,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3032,1,BDE 66,189084-61-5,"",0,0,"","",16-4267
3093,7365,YY,,,,,,,,,,,,,,,0,,FB Ukraine SR,Field blank Ukraine,,,,,0,,0,,5,"",0,"",4,"",2,,20.5081,594,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3035,1,BDE 85,182346-21-0,"",0,0,"","",16-4267
3094,4728,YY,,,,,,,,,,,,,,,0,,FB Ukraine SR,Field blank Ukraine,,,,,0,,0,,5,"",0,"",4,"",2,,20.5081,594,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,1,14.7,pg/sampler,,,,,,,,,,,,,,,,,,"",,3034,1,BDE 99,60348-60-9,"",0,0,"","",16-4267
3095,1129,YY,,,,,,,,,,,,,,,0,,FB Ukraine SR,Field blank Ukraine,,,,,0,,0,,5,"",0,"",4,"",2,,20.5081,594,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3033,1,BDE 100,189084-64-8,"",0,0,"","",16-4267
3096,8955,YY,,,,,,,,,,,,,,,0,,FB Ukraine SR,Field blank Ukraine,,,,,0,,0,,5,"",0,"",4,"",2,,20.5081,594,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3037,1,BDE 153,68631-49-2,"",0,0,"","",16-4267
3097,1476,YY,,,,,,,,,,,,,,,0,,FB Ukraine SR,Field blank Ukraine,,,,,0,,0,,5,"",0,"",4,"",2,,20.5081,594,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3036,1,BDE 154,207122-15-4,"",0,0,"","",16-4267
3098,9517,YY,,,,,,,,,,,,,,,0,,FB Ukraine SR,Field blank Ukraine,,,,,0,,0,,5,"",0,"",4,"",2,,20.5081,594,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3038,1,BDE 183,207122-16-5,"",0,0,"","",16-4267
3099,1618,YY,,,,,,,,,,,,,,,0,,FB Ukraine SR,Field blank Ukraine,,,,,0,,0,,5,"",0,"",4,"",2,,20.5081,594,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,1,247,pg/sampler,,,,,,,,,,,,,,,,,,"",,3039,1,BDE 209,1163-19-5,"",0,0,"","",16-4267
3100,9128,YY,,,,,,,,,,,,,,,0,,Ukraine Site1a,Odessa,,,,,0,,0,,5,"",0,"",4,"",1,,20.8063,594,9,6,2016,3,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3030,1,BDE 28,41318-75-6,"",32,9.6.-11.7.,"","",16-4268
3101,9638,YY,,,,,,,,,,,,,,,0,,Ukraine Site1a,Odessa,,,,,0,,0,,5,"",0,"",4,"",1,,20.8063,594,9,6,2016,3,"",0000-00-00,00:00:00,,0,,,,,,1,97.3,pg/sampler,,,,,,,,,,,,,,,,,,"",,3031,1,BDE 47,5436-43-1,"",32,9.6.-11.7.,"","",16-4268
3102,1012,YY,,,,,,,,,,,,,,,0,,Ukraine Site1a,Odessa,,,,,0,,0,,5,"",0,"",4,"",1,,20.8063,594,9,6,2016,3,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3032,1,BDE 66,189084-61-5,"",32,9.6.-11.7.,"","",16-4268
3103,7365,YY,,,,,,,,,,,,,,,0,,Ukraine Site1a,Odessa,,,,,0,,0,,5,"",0,"",4,"",1,,20.8063,594,9,6,2016,3,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3035,1,BDE 85,182346-21-0,"",32,9.6.-11.7.,"","",16-4268
